group,names,scores,logfoldchanges,pvals,pvals_adj
27,MYL9,8.475451,,2.3416924313858943e-17,3.443665340273374e-15
27,STON2,6.7583933,,1.3953014532303564e-11,1.937918685042162e-09
27,MTRNR2L8,6.609775,,3.8490396307084686e-11,5.064525829879564e-09
27,S100A9,6.538416,,6.217385236241183e-11,7.771731545301478e-09
28,AC023590.1,34.38365,,4.4265805730704383e-259,6.749313693960142e-256
28,CCDC50,34.377876,,5.399450955168114e-259,6.749313693960142e-256
28,TCF4,34.267094,,2.4271762951891413e-257,1.9094884789800547e-254
28,APP,34.260384,,3.0551815663680877e-257,1.9094884789800547e-254
28,FAM160A1,34.14322,,1.6858635155206247e-255,8.429317577603124e-253
28,RUNX2,34.06725,,2.254503070571203e-254,9.39376279404668e-252
28,RHEX,33.209175,,7.936340955002112e-242,2.834407483929326e-239
28,BCL11A,32.609188,,3.0385254658726617e-233,9.495392080852067e-231
28,LINC01374,32.467552,,3.062262936704653e-231,8.506285935290703e-229
28,PTPRS,32.143974,,1.0721313028863501e-226,2.680328257215875e-224
28,EPHB1,31.919218,,1.4451827744648921e-223,3.2845063056020273e-221
28,ZFAT,31.72051,,8.102589833090853e-221,1.6880395485605945e-218
28,DACH1,31.4344,,6.858629013919026e-217,1.3189671180613511e-214
28,TNFRSF21,31.167852,,2.9062972609876277e-213,5.189816537477907e-211
28,PDE4B,30.93606,,3.9126025738761334e-210,6.521004289793555e-208
28,COL24A1,30.648712,,2.749208280319916e-206,4.295637937999868e-204
28,PLXNA4,30.494356,,3.095846323426624e-204,4.552715181509741e-202
28,WDFY4,30.477736,,5.141311891789207e-204,7.140710960818344e-202
28,SCN9A,30.459187,,9.052642925587887e-204,1.1911372270510377e-201
28,IRF4,30.178303,,4.563210095376767e-200,5.704012619220959e-198
29,MKI67,26.452227,,3.439711736978429e-154,8.599279342446072e-151
29,RRM2,24.699863,,1.0731269749861822e-134,1.3414087187327276e-131
29,BRIP1,24.008993,,2.2400206038364493e-127,1.8666838365303747e-124
29,DTL,23.490225,,5.133994567463338e-122,3.2087466046645864e-119
29,POLQ,23.415234,,2.989838660100897e-121,1.4949193300504484e-118
29,CENPP,22.721714,,2.7333141221864453e-114,1.1388808842443524e-111
29,DIAPH3,22.712862,,3.343473607722801e-114,1.1940977170438575e-111
29,TOP2A,21.910894,,2.0452909849195524e-106,6.391534327873601e-104
29,CENPF,21.366932,,2.7139335932629436e-101,7.5387044257304e-99
29,ASPM,21.131886,,4.0503954094065265e-99,1.0125988523516316e-96
29,CEP128,17.229649,,1.5911696976343514e-66,3.6162947673507986e-64
29,LINC01572,16.758705,,4.891638867787759e-63,1.0190914307891165e-60
29,FAM111B,15.190918,,4.061932338014391e-52,7.811408342335367e-50
29,CEP78,14.247911,,4.6188828694718374e-46,8.248005124056853e-44
29,FANCC,13.932655,,4.0115846155271237e-44,6.685974359211873e-42
29,RORA,13.549563,,7.970289762139055e-42,1.2453577753342273e-39
29,GEN1,13.373022,,8.693579124123626e-41,1.2784675182534743e-38
29,HIST1H3B,13.113924,,2.740434339633359e-39,3.806158805046332e-37
29,TOX,12.863637,,7.210226257979314e-38,9.487139813130676e-36
29,AP001347.1,12.775516,,2.246543424243228e-37,2.8081792803040347e-35
30,ZNF521,15.61885,,5.417386092220308e-55,1.3543465230550768e-51
30,CDK6,15.468372,,5.672324591737902e-54,7.090405739672377e-51
30,ERG,15.265114,,1.3059952208387394e-52,1.0883293506989496e-49
30,NKAIN2,14.891647,,3.7345297755340256e-50,2.019874648063879e-47
30,MEIS1,14.8863945,,4.039749296127758e-50,2.019874648063879e-47
30,MED12L,14.714418,,5.209252086508202e-49,2.170521702711751e-46
30,SOX4,13.745169,,5.444599305507584e-43,1.9444997519669943e-40
30,DACH1,13.630427,,2.6402913792475855e-42,8.250910560148704e-40
30,AUTS2,13.4770355,,2.135153417268816e-41,5.9309817146356e-39
30,MSRB3,13.401991,,5.886289848153659e-41,1.4715724620384147e-38
30,ZNF385D,13.199354,,8.848997712690034e-40,2.0111358437931894e-37
30,ST8SIA6,13.063818,,5.300140729512874e-39,1.1041959853151822e-36
30,ATP8B4,12.985896,,1.4710700674312467e-38,2.8289808989062437e-36
30,CASC15,12.82773,,1.1467520939178452e-37,2.0477715962818664e-35
30,KIAA1211,12.720614,,4.542714072135495e-37,7.571190120225825e-35
30,ITGA9,12.62289,,1.579164801179915e-36,2.467445001843617e-34
30,NAALADL2,12.304665,,8.549048838346243e-35,1.2572130644626827e-32
30,CHRM3,12.224089,,2.3115849665346264e-34,3.2105346757425367e-32
30,TAFA2,12.173956,,4.27832375798573e-34,5.629373365770697e-32
30,PBX1,12.130006,,7.324419948729071e-34,9.155524935911338e-32
31,IFIT3,10.627522,,2.219291070695359e-26,4.422130708114691e-23
31,DOCK4,10.583938,,3.5377045664917534e-26,4.422130708114691e-23
31,RGL1,10.291052,,7.732700678844168e-25,5.593420282347287e-22
31,AQP9,10.276973,,8.94947245175566e-25,5.593420282347287e-22
31,IFIT2,10.24339,,1.2671665651216707e-24,6.335832825608354e-22
31,KYNU,10.140972,,3.6346368237019786e-24,1.5144320098758246e-21
31,AC025580.2,10.061691,,8.1584872627084e-24,2.852787969540955e-21
31,CCL3,10.039732,,1.019508792500125e-23,2.852787969540955e-21
31,WARS,10.039009,,1.0270036690347437e-23,2.852787969540955e-21
31,OAS3,9.918209,,3.469235295480256e-23,8.67308823870064e-21
31,ACSL1,9.560571,,1.1710937009663455e-21,2.6615765931053307e-19
31,EXT1,9.551418,,1.2793285962751092e-21,2.665267908906478e-19
31,HERC5,9.525213,,1.6470373047700839e-21,3.1673794322501616e-19
31,CCL4,9.435872,,3.8775380347331436e-21,6.924175062023471e-19
31,TCF7L2,9.316128,,1.2066329742947319e-20,2.0110549571578864e-18
31,ATP2B1,9.245191,,2.3482248865351072e-20,3.669101385211105e-18
31,TNFAIP6,9.213484,,3.1570696685151055e-20,4.642749512522214e-18
31,CCL3L1,9.182623,,4.2071722709522564e-20,5.8432948207670226e-18
31,AZIN1-AS1,9.176768,,4.4422411623370216e-20,5.8450541609697655e-18
31,ABTB2,9.105673,,8.573361456043238e-20,1.0716701820054048e-17
