group,names,scores,logfoldchanges,pvals,pvals_adj
17,MIR181A1HG,-15.992811,,1.4341007230177232e-57,2.108971651496652e-55
17,CARD11,-15.601415,,7.119867320910016e-55,9.888704612375023e-53
17,RNF144B,-15.243506,,1.818438984572644e-52,2.3926828744376895e-50
17,CLEC12A,-15.236845,,2.0136221475251114e-52,2.517027684406389e-50
18,CD247,-40.494026,,0.0,0.0
18,PRKCA,-38.192127,,0.0,0.0
18,FCRL2,38.45469,,0.0,0.0
18,PTPRK,38.760612,,0.0,0.0
18,CD83,39.47676,,0.0,0.0
18,IGKC,40.29493,,0.0,0.0
18,SEL1L3,40.362885,,0.0,0.0
18,BMP2K,40.4401,,0.0,0.0
18,ST6GALNAC3,40.468967,,0.0,0.0
18,SETBP1,41.45232,,0.0,0.0
18,TLE1,41.470036,,0.0,0.0
18,TCF4,41.77387,,0.0,0.0
18,PALM2-AKAP2,41.94417,,0.0,0.0
18,MTSS1,44.385094,,0.0,0.0
18,RUBCNL,45.03403,,0.0,0.0
18,LARGE1,45.100346,,0.0,0.0
18,STEAP1B,45.519947,,0.0,0.0
18,HLA-DQA1,45.62357,,0.0,0.0
18,ADAM19,46.38598,,0.0,0.0
18,TPD52,46.39052,,0.0,0.0
19,HLA-DRB1,37.928253,,0.0,0.0
19,BACH2,38.081112,,0.0,0.0
19,IGHM,38.255257,,0.0,0.0
19,COL19A1,38.274673,,0.0,0.0
19,MEF2C,39.058144,,0.0,0.0
19,HLA-DQA1,39.081005,,0.0,0.0
19,RUBCNL,39.15348,,0.0,0.0
19,HLA-DRA,39.408524,,0.0,0.0
19,PALM2-AKAP2,39.585358,,0.0,0.0
19,STRBP,39.820484,,0.0,0.0
19,DENND5B,40.321106,,0.0,0.0
19,AC120193.1,40.923023,,0.0,0.0
19,GNG7,41.370003,,0.0,0.0
19,TRIO,42.642418,,0.0,0.0
19,FCRL1,42.654915,,0.0,0.0
19,SETBP1,42.93117,,0.0,0.0
19,LINC00926,43.29059,,0.0,0.0
19,SEL1L3,44.49871,,0.0,0.0
19,PLEKHG1,46.294796,,0.0,0.0
19,CD79A,46.361847,,0.0,0.0
20,RORA,38.19773,,0.0,0.0
20,AL136456.1,39.331528,,0.0,0.0
20,IL2RA,40.125706,,0.0,0.0
20,LEF1,41.12695,,0.0,0.0
20,CAMK4,41.6285,,0.0,0.0
20,RTKN2,44.926,,0.0,0.0
20,AC093865.1,45.475254,,0.0,0.0
20,PLCL1,50.256756,,0.0,0.0
20,IKZF2,58.641884,,0.0,0.0
20,TTN,37.32888,,5.58180600114153e-305,1.3954515002853826e-302
20,GLCCI1,36.589508,,4.199797737593294e-293,9.544994858166577e-291
20,ARID5B,36.132057,,7.1191941357556755e-286,1.4831654449490991e-283
20,TOX,35.21294,,1.267486543601155e-271,2.4374741223099137e-269
20,ZEB1,34.91454,,4.473234956432649e-267,7.987919565058303e-265
